Época,Actor_Loss_Avg,Actor_Loss_Min,Actor_Loss_Max,Critic_Loss_Avg,Critic_Loss_Min,Critic_Loss_Max,Train_Rewards_Avg,Train_Rewards_Min,Train_Rewards_Max
162,-4.461415844738483,-5.141846451282501,-4.101530822515488,0.009357205662818158,0.007312392465537414,0.01282132787257433,0.7786845685192345,0.7085272134711282,0.8596764048311026
163,-4.4770325556397434,-5.157606487751007,-4.11323368191719,0.008361233813280706,0.0068446918367408216,0.010936920141335576,0.7916139370320421,0.7194364266102632,0.8698782190697086
164,-4.492455044269562,-5.170618160247803,-4.1277140879631045,0.007696905948221684,0.006445064321625978,0.009741726337000727,0.8000610091423023,0.7393147358473535,0.8808373326292074
165,-4.508307433366776,-5.188181998729706,-4.143269283294678,0.007320082638529129,0.006095855641877279,0.009074835437582805,0.803100847104637,0.7459497076921304,0.8817698657535259
166,-4.5242514187097544,-5.202226836204529,-4.16023210477829,0.006924340904399287,0.005846765670925379,0.008082726375665516,0.8076769215607448,0.7555963084140996,0.8818811406743658
167,-4.539671384692192,-5.2168212752342225,-4.17419019317627,0.0065575148293282835,0.005679404677590355,0.007814311004942284,0.8132037737637485,0.7592624768742342,0.8846055365836418
168,-4.5551992249488835,-5.231326449394226,-4.186800061225891,0.006258022999623791,0.0053295906812418255,0.007544501222902909,0.8159490626146668,0.7600185187947577,0.8885852252722616
169,-4.571243749260902,-5.246999981403351,-4.201962302207947,0.006299120329960715,0.005446920544840395,0.007260888419579715,0.8157401524821589,0.759803247263266,0.89191239174452
170,-4.376781808853149,-4.376781808853149,-4.376781808853149,0.03429119760775939,0.03429119760775939,0.03429119760775939,0.6836139253340896,0.6836139253340896,0.6836139253340896
171,-4.361921069622039,-4.361921069622039,-4.361921069622039,0.010468948889523745,0.010468948889523745,0.010468948889523745,0.69517026520313,0.69517026520313,0.69517026520313
172,-4.37246710729599,-4.37246710729599,-4.37246710729599,0.008724079582374544,0.008724079582374544,0.008724079582374544,0.7586810971388783,0.7586810971388783,0.7586810971388783
173,-4.388554134845734,-4.388554134845734,-4.388554134845734,0.007717831794871018,0.007717831794871018,0.007717831794871018,0.7696389995989921,0.7696389995989921,0.7696389995989921
174,-4.411194094181061,-4.411194094181061,-4.411194094181061,0.007277380422689021,0.007277380422689021,0.007277380422689021,0.7789115457603968,0.7789115457603968,0.7789115457603968
175,-4.435786986827851,-4.435786986827851,-4.435786986827851,0.006588767438428476,0.006588767438428476,0.006588767438428476,0.7821987647720903,0.7821987647720903,0.7821987647720903
176,-4.463163403987885,-4.463163403987885,-4.463163403987885,0.006313793166540563,0.006313793166540563,0.006313793166540563,0.7744837303362403,0.7744837303362403,0.7744837303362403
177,-4.4894503684043885,-4.4894503684043885,-4.4894503684043885,0.0069041039927396925,0.0069041039927396925,0.0069041039927396925,0.7685442064698552,0.7685442064698552,0.7685442064698552
178,-4.517316197872161,-4.517316197872161,-4.517316197872161,0.006692510731052607,0.006692510731052607,0.006692510731052607,0.7875641354600602,0.7875641354600602,0.7875641354600602
179,-4.548458170890808,-4.548458170890808,-4.548458170890808,0.006563578828237951,0.006563578828237951,0.006563578828237951,0.7892394260852383,0.7892394260852383,0.7892394260852383
